"Ref. fiche";"Statut";"Commune";"Localisation précise";"Catégories";"Modération";"Description";"Proposition";"[Public] Commentaire Vélo-Cité";"[Privé] Commentaire Vélo-Cité";"[Public] Réponse de la collectivité";"[Privé] Réponse de la collectivité";"Email";"Date de création";"Dernière modification"
F170705;"";"Bordeaux";"rue des Faures";"Stationnement sauvage";"1";"Demande d'installation de potelets anti-stationnement";"";"";"";"";"";"contact@velo-cite.org";"2017-07-10";"2019-03-04"
F170908;"";"Mérignac";"avenue du Dr Albert Schweitzer";"Pistes ou bandes cyclables";"1";"Lorsque l'on prend la piste cyclable de l'avenue du Dr Albert Schweitzer à Mérignac (sens Est=>Ouest), après avoir passé le croisement de la rue Jean Baldé, on remonte sur le trottoir de l'ancienne station shell pour prendre la piste cyclable.
Il faudrait supprimer la petite marche de ce trottoir pour se mettre au même niveau que la route.";"";"";"";"";"";"contact@velo-cite.org";"2017-09-19";"2019-03-04"
F170706;"";"Bruges";"Piste proche Boulevard Jacques Chaban Delmas";"Pistes ou bandes cyclables";"1";"Zone dangereuse signalée sur la piste cyclable au niveau du passage sous le pont de la rocade juste avant les travaux de la nouvelle sortie pour le stade MATMUT ATLANTIQUE direction Eysines.
La piste est recouverte d‘une grosse épaisseur de sable que l'on aperçoit au dernier moment dans les 2 sens.";"";"";"";"";"";"contact@velo-cite.org";"2017-07-11";"2019-03-04"
F170606;"";"Mérignac";"45 avenue des Marronniers ";"Stationnement sauvage";"1";"Sensibilisation à prévoir auprès des agent de ramassage des ordures de la Métropole afin de laisser les pistes cyclables dégagées. Voici un exemple à Mérignac : les poubelles sont vides et viennent d'être ramassées.";"";"";"";"";"";"contact@velo-cite.org";"2017-06-09";"2019-03-04"
F170707;"";"Talence";"Avenue Sainte Marie";"Autres";"1";"Depuis des semaines, une plaque de protection d'écoulement d'eau est dévissée, rendant très dangereux l'entrée de la passerelle.
De même, il serait nécessaire de reboulonner les barres métalliques.";"";"";"";"";"";"contact@velo-cite.org";"2017-07-10";"2019-03-04"
F170909 ;"";"Mérignac";"avenue de la Marne";"Signalisation / Marquage au sol";"1";"Demande de mise en place d'un M12 tout droit au feu dans le sens Bordeaux / Mérignac";"";"";"";"";"";"contact@velo-cite.org";"2017-09-19";"2019-03-04"
F170605;"";"Mérignac";"151 avenue des Marronniers ";"Autres";"1";"Demande d'élagage de ces branches d'arbre gênantes pour les cyclistes.";"";"";"";"";"";"contact@velo-cite.org";"2017-06-09";"2019-03-04"
F170708;"";"Cenon";"20-24 avenue Jean Jaures ";"Pistes ou bandes cyclables";"1";"Piste cyclable sur trottoir inutilisable (disparition de l'enrobé) et dangereuse (dépôt sableux épais) dans le sens Cenon – Bordeaux.";"";"";"";"";"";"contact@velo-cite.org";"2017-07-13";"2019-03-04"
F170604;"";"Bordeaux";"rue Malbec";"Pistes ou bandes cyclables";"1";"Nombreux témoignages de cyclistes sur leur sentiment d'insécurité dans cette rue depuis les nouveau aménagements. 

Les chicanes sont trop étroites lorsqu'un bus ou un camion passe, et le cycliste sera inévitablement pris en étau.

Demande de suppression d'au moins une place de stationnement à chaque chicane de manière à élargir le passage.
De même après l'arrêt de bus la bande cyclable est utilisée par les voitures qui ne prennent pas correctement le virage et frôlent les vélos.
";"";"";"";"";"";"contact@velo-cite.org";"2017-06-09";"2019-06-13"
F170801;"";"Bordeaux";"pont de Pierre";"Pistes ou bandes cyclables";"1";"Cable de comptage sectionné sur le Pont de pierre";"";"";"";"";"";"contact@velo-cite.org";"2017-08-29";"2019-03-04"
F170802.2;"";"Cenon";"rue du Marechal Foch";"Pistes ou bandes cyclables";"1";"Le carrefour est très dangereux pour les enfants qui se rendent à l'école à vélo depuis la rue du Maréchal Foch, particulièrement dans le mouvement de tourne à gauche.
Les problèmes qui peuvent être soulignés:
– la section de la rue du maréchal Foch à proximité de l'école est limitée à 30 km/h : cette vitesse limite n'est pas respectée,
– le marquage au sol indiquant l'école est effacé.
– pas de ralentisseur, ni de plateau , ni de piste ou de bande cyclable,";"– aménager le carrefour au bénéfice des piétons et des vélos : création d'un plateau
– dans l'attente de cet aménagement, mieux gérer la situation dangereuse créée par le chantier de construction de l'immeuble à proximité du carrefour";"";"";"";"";"contact@velo-cite.org";"2017-08-29";"2019-03-04"
F170603-;"";"Mérignac";"108 avenue de l'Yser ";"Autres";"1";"Élaguer les plantes d'ornement qui débordent sur la bande cyclable : ces branches arrivent au niveau de la tête d'enfants dans la caisse avant d'un vélo cargo. ";"";"";"";"";"";"contact@velo-cite.org";"2017-06-09";"2019-03-04"
F170911;"";"Floirac";"piste cyclable de la rue du général Lamirat";"Pistes ou bandes cyclables";"1";"La piste est jonchée de bosses dues aux racines des platanes qui ont besoin d'un peu d'espace sous le
goudron. Durant la journée bien que gênantes, les bosses sont visibles. Or, la nuit la piste n'est pas du tout éclairée et même avec une lumière l'accès est dangereux. Des signalements de presque
accident nous ont été rapportés. ";"";"";"";"";"";"contact@velo-cite.org";"2017-09-27";"2019-03-04"
F170802.1;"";"Cenon";"rue René Versproumy";"Double sens cyclable";"1";"La rue Versproumy est une voie réservée aux piétons et aux vélos ainsi qu'au bus scolaire. Le bus scolaire ne circule que dans un sens, de la rue Arago vers la rue Foch. Les vélos arrivant de la rue du Maréchal Foch pour aller à l'école se trouvent face à un sens interdit.";"Autoriser les vélos à rouler à contre-sens dans la rue René Versproumy";"";"";"";"";"contact@velo-cite.org";"2017-08-29";"2019-03-04"
F171001 ;"";"Pessac";"avenue de la Chataigneraie";"Pistes ou bandes cyclables";"1";"Pas de dénivelés pour accès ou descente de la voie cycliste";"";"";"";"";"";"contact@velo-cite.org";"2017-10-01";"2019-03-04"
F170803;"";"Cenon";" rue du Maréchal Foch";"Pistes ou bandes cyclables";"1";"La rue du Maréchal Foch est une artère importante à l'échelle communale. Elle a la particularité d'être sinueuse et d'avoir une forte déclivité, ce qui n'empêche pas un nombre important de cyclistes de l'utiliser. Il n'y a pas d'aménagement cyclable sur cette avenue qui est ainsi particulièrement dangereuse dans le sens de la montée.  Dans le virage au dessus de la pharmacie, les vélos sont masqués par le virage. Ce virage est très mal éclairé.";"– installer un éclariage au niveau du virage dangereux
– installer un radar pédagogique pour inviter les automobilistes à ralentir
– créer un aménagement cyclable";"";"";"";"";"contact@velo-cite.org";"2017-08-29";"2019-03-04"
F170602;"";"Bordeaux";"Quai de Brazza Quai de Brazza ";"Détérioration de la chaussée";"1";"Un trou s'est formé au niveau de l'évacuation d'eau située sur la bande cyclable. Un panneau pour que les cyclistes se déportent a été installé. Cette situation est très dangereuse, car la vitesse de circulation des véhicules et des poids lourds sur cet axe est excessive. Il y a urgence à reboucher ce trou et à sécuriser le déplacement des cyclistes.
Il serait judicieux de niveler la plaque d'égout située à quelques mètres.";"";"";"";"";"";"contact@velo-cite.org";"2017-06-09";"2019-03-04"
F171002;"";"Talence";"Cours de la Libération";"Pistes ou bandes cyclables";"1";"La piste cyclable est dangereuse devant EDF et face au relai de Compostelle : parsemée de bosses notamment dues aux racines des arbres.";"";"";"";"";"";"contact@velo-cite.org";"2017-10-01";"2019-03-04"
F170601;"";"Bordeaux";"Boulevard Marechal Foch";"Pistes ou bandes cyclables";"1";"Option 1
Il y avait autrefois des figurines vélos + flèches directionnelles peintes au sol qui ses sont effacées au fil du temps. Cela permettra aux usagers de savoir où ils se trouvent et éviter les conflits d'usage, car des altercations régulières sont relevées

Option 2
Plus globalement une aménagement cyclable spécifique serait pertinent. La suppression du stationnement le permettrait. ";"";"";"";"";"";"contact@velo-cite.org";"2017-06-01";"2019-03-04"
F170804;"";"Bordeaux";"2 rue Buhan";"Signalisation / Marquage au sol";"1";"La rue des Bahutiers n'est pas accessible en double sens depuis le cours Alsace Lorraine :
- soit il manque le panonceau de DSC
- soit le feu vélo à la sortie de la rue Buhan ne sert à rien car le seul mouvement possible est le tourne à droite";"";"";"";"";"";"contact@velo-cite.org";"2017-08-29";"2019-03-04"
F171003;"";"Mérignac";"Carrefour 4 Chemins";"Signalisation / Marquage au sol";"1";"Le feu cycliste du carrefour des 4 chemins côté bouquinerie n'est pas du tout réactif, il faut attendre plusieurs minutes avant qu'il ne se déclenche.
Contrairement aux feux cyclistes des carrefours Citröen/Porcelanosa et plus bas Av des Eyquems/Mendes France qui sont très réactifs.";"";"";"";"";"";"contact@velo-cite.org";"2017-10-01";"2019-03-04"
F171004 ;"";"Bordeaux";"Cours du Médoc n° 133";"Pistes ou bandes cyclables";"1";"La piste cyclable du cours du Médoc (sens ravezies les quais) est fermée depuis des mois suite à travaux.
Rien ne se passe et l'herbe pousse dessus...
Les cyclistes y prennent des risques inutiles.";"";"";"";"";"";"contact@velo-cite.org";"2017-10-16";"2019-03-04"
F171005;"";"Mérignac";"Av. Mmarcel Dassault, au niveau de l'échangeur 10";"Pistes ou bandes cyclables";"1";"Le nettoyage de la bande cyclable s'impose. Une quantité anormale de gravats y est présente.
Risque de chute des cyclistes.";"";"";"";"";"";"contact@velo_cite.org";"2017-10-31";"2019-03-04"
F171006 ;"";"Mérignac";"Inters. rue Lebrix-Mesmin/rue Coli/ av. Victoria";"Rond-point";"1";"es deux carrefours indiqués sont aménagés avec des mini-rond-points . En fait ces aménagements paraissent plus dangereux qu'un simple carrefour car de nombreux automobilistes et la totalités des fourgons ou camions ne les contournent pas mais les évitent en tournant directement à gauche.
Ils sont d'autant plus dangereux pour les cyclistes qui ont la possibilité d'utiliser les doubles sens cyclables dans ces rues à vitesse (en théorie) apaisées.";"Suppression de ces ronds-points souahaitée";"";"";"";"";"contact@velo-cite.org";"2017-10-31";"2019-03-04"
F181205-;"";"Bordeaux";"rue Georges Bonnac ";"Détérioration de la chaussée";"1";"Enfoncement progressif de la chaussée juste avant le feu, suivi d'un trou (après le feu) à reboucher.";"";"Priorité 1";"Priorité 1";"transmis au service de maintenance pour intervention.";"transmis le 11 décembre au ST 9";"contact@velo-cite.org";"2018-12-08";"2019-04-12"
F171206;"";"Bordeaux";"Bd Aliénor d'Aquitaine";"Signalisation / Marquage au sol";"1";"Le feu au pont de Latule (appel vélo ) ne fonctionne pas.";"";"";"";"";"";"contact@velo-cite.org";"2018-11-20";"2019-03-20"
F181204;"";"Bordeaux";"Place Gambetta";"Chantiers";"1";"La traversée vélo pour rejoindre la porte dijeaux au sortir de la rue Georges Bonnac a disparu depuis les travaux de la place Gambetta.
L'étroitesse de la traversée complexifie la circulation des piétons et vélos en nombre. Cela crée des tensions d'usage. 
Il serait pertinent d'élargir le passage afin de rétablir ce cheminement très emprunté  et de peindre des logos vélo jaunes pour permettre la traversée.
";"";"le 07.12.18 : Le passage a bien été déplacé mais il reste à repeindre les logos vélo.";"le 07.12.18 : Le passage a bien été déplacé mais il reste à repeindre les logos vélo.";"";"Nous prenons contact avec le responsable du projet de la place Gambetta, afin de demander l’élargissement la traversée et la peinture du passage piéton.

 ";"contact@velo-cite.org";"2018-12-04";"2019-03-20"
F181203;"";"Bordeaux";"Cours de la Marne";"Pistes ou bandes cyclables";"1";"Ces jolis pavés sont très inconfortables placés sur le couloir vélo-bus. Ils gênent la pratique du vélo sur ce tronçon utilisé par les cyclistes véloces qui  ont tendance à se décaler sur la chaussée.
Est-ce nécessaire de les conserver ici?";"";"";"";"";"";"contact@velo-cite.org";"2018-12-02";"2019-03-20"
F181202;"";"Bordeaux";"Cours de la Marne";"Détérioration de la chaussée";"1";"L'état de la chaussée sur l'ensemble du cours de la Marne est inquiétant pour les cyclistes.
Ce tronçon est devenu presque impraticable à vélo en particulier entre les n°181 et 208. 
Nids de poule, fissures, plaques descellées, bourrelets d'enrobé, obligent à faire de multiples écarts, à se mettre en danger ou à trouver des cheminements alternatifs en faisant des détours. ";"";"Dommage pour une route qui conduit à une gare. De quoi remettre en question le développement de la pratique de la multimodalité train-vélo-VLS, des travailleurs et/ou touristes.
Une réfection totale doit être programmée et réalisée prochainement.
";"";"";"";"contact@velo-cite.org";"2018-12-02";"2019-03-20"
F181201;"";"Bordeaux";"Boulevard du Président Wilson";"Détérioration de la chaussée";"1";"Dégradation importante de l'enrobé devant l'arrêt de bus 9 arrêt Barrière du médoc.
Elle rend la circulation des vélos dangereuse sur cette portion où le marquage au sol de la bande cyclable disparait et où les nombreuses voitures circulent à vive allure. Particulièrement anxiogène en particulier la nuit et en cas de trafic important.  ";"";"Demande de nivellement rapide de la chaussée à cet endroit.";"";"Demande transmise au service compétent, en attente d'intervention.
Relance faite le 27-03-2019";"transmis le 3 décembre 2018
Relance le 27-03-2019";"contact@velo-cite.org";"2018-12-02";"2019-03-27"
F181108;"";"Lormont";"Côte de la Garonne";"Aménagements de carrefours";"1";"La traversée cyclable du carrefour avenue de Bassens / côte de la Garonne, permettant de connecter la piste cyclable de la côte de la Garonne à la piste cyclable de l'avenue de Bassens, n'est pas lisible ni sécurisée : 
- le carrefour est très grand et le jalonnement cyclable n'est pas ou mal matérialisé.
- les refuges d'attente sont trop étroits pour s'y croiser en toute sécurité.
Ces points noirs peuvent constituer des freins évidents à la pratique du vélo dans ce secteur. Voici le schéma proposé par Vélo-Cité.";"";"Proposition : Rendre lisible et sécurisée la traversée cyclable, en prévoyant :
- l'élargissement du refuge situé à l'angle Sud-Est
- la création d'un nouveau refuge à l'angle nord-ouest
- la matérialisation de la traversée à double sens à travers le carrefour.";"";"transmis au service compétent pour instruction";"projet de réorganisation du carrefour en cours. Peu de cyclistes et/ou de piétons transitent par ce carrefour.";"contact@velo-cite.org";"2018-11-29";"2019-03-20"
F181106;"";"Bordeaux";"Rue Henri Guillemin";"Stationnement vélo";"1";"Le stationnement autour de la la polyclinique Bordeaux nord est particulièrement difficile y compris pour les cyclistes. La placette située au carrefour du boulevard Godard et de la rue Guillemin pourrait être équipée de nombreux arceaux.";"";"";"Vu avec RG le 19.12 pas encore de réponse de la Mairie de quartier";"transmis à la mairie de quartier. En attente de validation";"transmis le 29 novembre 2018";"contact@velo-cite.org";"2018-11-29";"2019-03-20"
F181103;"";"Bordeaux";"Rue de Lavoir";"Stationnement vélo";"1";"A proximité de l'îlot protégé situé au croisement de la rue du Lavoir et de la rue Laroche à Bordeaux, de nombreux vélos sont accrochés sur les barrières.
La demande porte sur la possibilité d'installer des arceaux vélos sur cet îlot.";"";"";"";"Retour de la mairie de quartier le 20-06-2019 : avis favorable, arrêté et travaux demandés";"transmission de la fiche à Laurent FIALIP de la mairie du quartier 2";"contact@velo-cite.org";"2018-11-23";"2019-06-26"
F181101;"";"Bordeaux";"Rue Louis Maydieu";"Signalisation / Marquage au sol";"1";"Au débouché de la rue Louis Maydieu près de Primerose s'il existe un marquage au sol annonçant un Double Sens Cyclable, il n'y a pas de panneau C24c. Il serait pertinent de renforcer la signalisation pour les automobilistes, dont certains témoignent de leur surprise.";"";"";"";"fiche transmise au service compétent pour instruction";"préconisation d'un à plat en résine dans la traversée de Maydieu. Attente de la réponse.";"contact@velo-cite.org";"2018-11-05";"2019-03-20"
F181008;"";"Mérignac";"D213 rond point ouest Thalès";"Rond-point";"1";"Nous avons relevé un grave dysfonctionnement sur le contournement du rond-point de l'entrée ouest de Thalès. En effet, l'aménagement de contournement du rond point n'a pas été réalisé. Dans le sens Est-Ouest, nous relevons un problème similaire.
Dans le sens ouest-est, il n'y a aucune signalisation au débouché du rond-point.";"";"";"";"";"";"contact@velo-cite.org";"2018-10-22";"2019-03-20"
F181007.2;"";"Mérignac";"D213";"Rond-point";"1";"Problème de rétrécissement de chaussée et l'arrêt de la bande cyclable quelques dizaines de mètres avant le rond-point.
Demande d'étirer les bandes cyclables jusqu'au rond point";"";"";"";"";"";"contact@velo-cite.org";"2018-10-22";"2019-03-20"
F181007.1;"";"Mérignac";"D213";"Rond-point";"1";"Les traitements des débouchés cyclables avant les rond-point le long de l'avenue M.Dassault (D213) entre les numéros 143 (boulangerie) et 77 (entrée Thalès ouest) présentent plusieurs
graves anomalies qui rendent ces endroits particulièrement dangereux pour les cyclistes.
Dans le sens Ouest-Est au niveau de la boulangerie, la chaussée se rétrécit en entonnoir et la bande cyclable s'arrête en débouchant sur la chaussée. Cela représente un risque par l’arrière pour
les cyclistes (VMA 70 km/h). ";"";"Demande de prolongement des bandes cyclables jusqu'au rond point.";"";"";"";"contact@velo-cite.org";"2018-10-22";"2019-03-20"
F181006;"";"Talence";"Chemin de Leysotte";"Pistes ou bandes cyclables";"1";"La cohabitation vélos/voitures est dangereuse sur une partie du chemin de Leysotte à Talence, dépourvue d'aménagements dédiés pour les cyclistes.
Nous formulons une demande de mise en place d'aménagements cyclables. En effet il semblerait que l'emprise permette à la fois de conserver une taille de trottoir réglementaire en les rétrécissant un peu et de créer des bandes cyclables.
Certains adhérents et sympathisants rapportent qu'ils circulent sur les trottoirs afin de se mettre en
sécurité.";"";"";"";"";"";"contact@velo-cite.org";"2018-10-19";"2019-03-20"
F181005;"";"Lormont";"Route de Carbon blanc";"Pistes ou bandes cyclables";"1";"L'accès à la piste cyclable de la côte de la Garonne, qui permet de rejoidre Bassens et Carbon-Blanc par exemple est compliquée et dangereuse pour les cyclistes qui arrivent depuis la piste du pont d'Aquitaine ou de la mairie et autres services communaux situés dans le périmètre. Un aménagement permettrait de rejoindre la piste en évitant un stop dangereux car les véhicules arrivent à grande vitesse et le grand giratoire suivant.";"La route de Carbon-Blanc vient d'être refaite. Sa largeur, supérieure à 7m permet la création d'une bande cyclable dans le sens Lormont–Carbon-Blanc. 
Le Stop situé en bout de cette voie est un point délicat pour les cyclistes. Il pourrait être utilement doublé par une piste en surlargeur, évitant leur arrêt. Cette piste rejoindrait la surlargeur existante au delà du stop.
Un tourne à gauche serait à créer av. de la Résistance pour permettre sa traversée et rejoindre la piste qui va vers CBlanc.";"Le sas de traversée, devra élargi. L'av. de la Résistance ne comporte que des logos vélos. Au vu de sa largeur il parait tout à fait possible d'y créer une bande cyclable (travaux de peinture exclusivement). En complément, un ralentisseur pourrait également être installé sur cette partie de l'avenue pour sécuriser la traversée des cyclistes et piétons. Les automobilistes qui quittent l'autoroute n'ont pas encore, pour certains, réduit leur vitesse à la limite de 50 km/h obligatoire en ville !";"";"";"";"contact@velo-cite.org";"2018-10-15";"2019-03-20"
F181104;"";"Bordeaux";"rue Ulysse Gayon";"Stationnement vélo";"1";"Il y a une zone de zébras jaunes avec des balises. Si cet espace doit être neutralisé, pourquoi ne pas y installer des arceaux ? C'est dommage de gaspiller de l'espace alors qu'il y a de la demande à côté.";"";"19.12.18 - Nouvelle demande faite dans la rue U.Gayon à l'intersection avec E.Renan";"";"";"";"contact@velo-cite.org";"2018-11-23";"2019-03-20"
F181004.11;"";"Le Bouscat";"Av de la libération";"Stationnement vélo";"1";"Seules 6 places sont disponibles pour garer les vélos dans ce grand parking. Installer de nouveaux arceaux est nécessaire dans ce quartier où la place de la voiture va diminuer. Installation plutôt vers les entrées pour les rendre visibles.";"";"Les travaux de la ligne D du tram, notamment, entraînent une circulation cycliste très importante dans le secteur de la barrière du Médoc. Le problème du stationnement des vélos s'y pose désormais de façon aigüe. Il est indispensable de trouver des lieux pour stationner les vélos dès maintenant, commerçants, piétons ... et cyclistes ne comprennent pas l'absence de solution actuelle.";"";"";"";"contact@velo-cite.org";"2018-10-10";"2019-03-20"
F181004.10;"";"Le Bouscat";"av. de la libération ";"Stationnement vélo";"1";"Installation d'arceaux devant le supermarché";"";"Les travaux de la ligne D du tram, notamment, entraînent une circulation cycliste très importante dans le secteur de la barrière du Médoc. Le problème du stationnement des vélos s'y pose désormais de façon aigüe. Il est indispensable de trouver des lieux pour stationner les vélos dès maintenant, commerçants, piétons ... et cyclistes ne comprennent pas l'absence de solution actuelle.";"";"";"";"contact@velo-cite.org";"2018-10-10";"2019-03-20"
F181004.9;"";"Le Bouscat";"Av.de la libération";"Stationnement vélo";"1";"Installation d'arceaux à la future station de tramway";"";"Les travaux de la ligne D du tram, notamment, entraînent une circulation cycliste très importante dans le secteur de la barrière du Médoc. Le problème du stationnement des vélos s'y pose désormais de façon aigüe. Il est indispensable de trouver des lieux pour stationner les vélos dès maintenant, commerçants, piétons ... et cyclistes ne comprennent pas l'absence de solution actuelle.";"";"";"";"contact@velo-cite.org";"2018-10-10";"2019-03-20"
F181004.8;"";"Bordeaux";"Impasse des Cossus";"Stationnement vélo";"1";"Il y a là un arceau bizarrement positionné... et des véhicules illégalement stationnés ";"";"Les travaux de la ligne D du tram, notamment, entraînent une circulation cycliste très importante dans le secteur de la barrière du Médoc. Le problème du stationnement des vélos s'y pose désormais de façon aigüe. Il est indispensable de trouver des lieux pour stationner les vélos dès maintenant, commerçants, piétons ... et cyclistes ne comprennent pas l'absence de solution actuelle.";"";"";"";"contact@velo-cite.org";"2018-10-10";"2019-03-20"
F181004.7;"";"Bordeaux";"4 - 10 Bd. Pierre 1er";"Stationnement vélo";"1";"Installation d'arceaux et protection anti-stationnement sur trottoir entre le n°4 et 10";"";"Les travaux de la ligne D du tram, notamment, entraînent une circulation cycliste très importante dans le secteur de la barrière du Médoc. Le problème du stationnement des vélos s'y pose désormais de façon aigüe. Il est indispensable de trouver des lieux pour stationner les vélos dès maintenant, commerçants, piétons ... et cyclistes ne comprennent pas l'absence de solution actuelle.";"";"";"";"contact@velo-cite.org";"2018-10-10";"2019-03-20"
F181004.6;"";"Bordeaux";"Bd Wilson";"Stationnement vélo";"1";"Installation d'arceaux";"";"Les travaux de la ligne D du tram, notamment, entraînent une circulation cycliste très importante dans le secteur de la barrière du Médoc. Le problème du stationnement des vélos s'y pose désormais de façon aigüe. Il est indispensable de trouver des lieux pour stationner les vélos dès maintenant, commerçants, piétons ... et cyclistes ne comprennent pas l'absence de solution actuelle.";"";"";"";"contact@velo-cite.org";"2018-10-10";"2019-03-20"
F181004.5;"";"Bordeaux";"Av. d'Eysines";"Stationnement vélo";"1";"implantation d'arceaux Devant le n° 6. Large trottoir... occupé par voiture";"";"Les travaux de la ligne D du tram, notamment, entraînent une circulation cycliste très importante dans le secteur de la barrière du Médoc. Le problème du stationnement des vélos s'y pose désormais de façon aigüe. Il est indispensable de trouver des lieux pour stationner les vélos dès maintenant, commerçants, piétons ... et cyclistes ne comprennent pas l'absence de solution actuelle.";"";"";"";"contact@velo-cite.org";"2018-10-10";"2019-03-20"
F181004.4;"";"Le Bouscat";"Av. d'Eysines";"Stationnement vélo";"1";"Installer des arceaux vélo en supprimant un ou deux emplacements de stationnement voiture";"";"Les travaux de la ligne D du tram, notamment, entraînent une circulation cycliste très importante dans le secteur de la barrière du Médoc. Le problème du stationnement des vélos s'y pose désormais de façon aigüe. Il est indispensable de trouver des lieux pour stationner les vélos dès maintenant, commerçants, piétons ... et cyclistes ne comprennent pas l'absence de solution actuelle.";"";"";"";"contact@velo-cite.org";"2018-10-10";"2019-03-20"
F181004.3;"";"Bordeaux";"Bd de président Wilson";"Stationnement vélo";"1";"Installer quelques arceaux vélo dans ce parking dédié aux voitures";"";"Les travaux de la ligne D du tram, notamment, entraînent une circulation cycliste très importante dans le secteur de la barrière du Médoc. Le problème du stationnement des vélos s'y pose désormais de façon aigüe. Il est indispensable de trouver des lieux pour stationner les vélos dès maintenant, commerçants, piétons ... et cyclistes ne comprennent pas l'absence de solution actuelle.";"";"";"";"contact@velo-cite.org";"2018-10-10";"2019-03-20"
PontArcin;"";"Bouliac";"Pont François Mitterrand";"Manifestation";"1";"Demande de mise en place d'un aménagement cyclable permettant la traversée entre les deux rives à cet endroit de la métropole, suite à la suppression de la piste cyclable historique.";"";"";"";"";"";"contact@velo-cite.org";"2018-12-01";"2019-04-08"
F181004.2;"";"Bordeaux";"Boulevard du Président Wilson - angle av. eysines";"Stationnement vélo";"1";"Doubler le nombre d'arceaux vélo devant l'immeuble. Passer de 4 à 8 ";"";"Les travaux de la ligne D du tram, notamment, entraînent une circulation cycliste très importante
dans le secteur de la barrière du Médoc. Le problème du stationnement des vélos s'y pose désormais
de façon aigüe. Il est indispensable de trouver des lieux pour stationner les vélos dès maintenant, commerçants, piétons ... et cyclistes ne comprennent pas l'absence de solution actuelle.";"";"";"";"contact@velo-cite.org";"2018-10-10";"2019-03-20"
F181004.1;"";"Bordeaux";"353 avenue du Président Wilson";"Stationnement vélo";"1";"Les travaux de la ligne D du tram, notamment, entraînent une circulation cycliste très importante
dans le secteur de la barrière du Médoc. Le problème du stationnement des vélos s'y pose désormais
de façon aigüe. Il est indispensable de trouver des lieux pour stationner les vélos dès maintenant, commerçants, piétons ... et cyclistes ne comprennent pas l'absence de solution actuelle.";"Demande d'installation d'arceaux vélo";"";"";"";"";"contact@velo-cite.org";"2018-10-10";"2019-03-20"
F181004;"";"Le Bouscat";"Barrière du Médoc";"Stationnement vélo";"1";"Les travaux de la ligne D du tram, notamment, entraînent une circulation cycliste très importante dans le secteur de la barrière du Médoc. Le problème du stationnement des vélos s'y pose désormais de façon aigüe. Il est indispensable de trouver des lieux pour stationner les vélos dès maintenant,
commerçants, piétons ... et cyclistes ne comprennent pas l'absence de solution actuelle.";"";"";"";"";"";"contact@velo-cite.org";"2018-10-10";"2019-03-20"
F181003;"";"Bruges";"Allée du Brion";"Aménagements de carrefours";"1";"Un terre-plein central avenue Conrad Gaussens interdit aux cyclistes arrivant de Bruges centre de prendre la piste cyclable vers Le Tasta. De même, ceux qui arrivent de cette direction ne peuvent pas tourner à gauche. ";"Prévoir une traversée protégée à travers l'ilôt";"Validé par la Mairie sur le principe. Plans d'aménagement réalisés par Bordeaux Métropole. Projet à financer et à planifier.";"";"";"";"contact@velo-cite.org";"2018-10-08";"2019-03-20"
F181002;"";"Mérignac";"Avenue Marcel Dassault";"Signalisation / Marquage au sol";"1";"Le balisage lumineux le long de la voie verte est en panne depuis de nombreux mois.";"";"";"";"";"";"contact@velo-cite.org";"2018-10-19";"2019-03-20"
F181001;"";"Bordeaux";"Place Renaudel";"Stationnement vélo";"1";"Demande d'installation (réinstallation) d'arceaux devant le TNBA.
Seuls 3 arceaux sont disponibles pour les cyclistes.
Par ailleurs, plusieurs habitants du quartier, dont certains ayant abandonné leur voiture définitivement
relèvent le manque cruel de stationnement et particulièrement de stationnement sécurisé dans le quartier en proie à des vols récurrents de vélo. Une expérimentation d’un box serait-elle envisageable malgré la positionnement en cœur de ville historique?";"";"";"";"";"";"contact@velo-cite.org";"2018-10-19";"2019-03-20"
F180904;"";"Bordeaux";"Quai Deschamps";"Signalisation / Marquage au sol";"1";"Le feu cycliste, situé au niveau du café du port est particulièrement long suite à déclenchement. Il serait pertinent de le régler pour prioriser les cyclistes qui ont tendance à prendre des risques en perdant patience.";"";"";"";"Une phase vélo a été rajoutée dans la programmation des feux du carrefour , diminuant ainsi l'attente des cyclistes au rouge";"";"contact@velo-cite.org";"2018-09-25";"2019-03-20"
F180903.3;"";"Bordeaux";"Cours Marc Nouaux";"Détérioration de la chaussée";"1";"La chaussée est très dégradée dans le quartier croix blanche : cours marc noyaux, croix blanche et surtout capdeville, rendant la pratique du vélo dangereuse. Demande de réfection complète de l'enrobé.";"";"";"";"";"";"contact@velo-cite.org";"2018-09-17";"2019-03-20"
F180903.2;"";"Bordeaux";"Rue Capdeville";"Détérioration de la chaussée";"1";"La chaussée est très dégradée dans le quartier croix blanche : cours marc noyaux, croix blanche et surtout
capdeville, rendant la pratique du vélo dangereuse.
Demande de réfection complète de l'enrobé.";"";"";"";"";"";"contact@velo-cite.org";"2018-09-17";"2019-03-20"
F180903.1;"";"Bordeaux";"Quartier de la Croix Blanche";"Détérioration de la chaussée";"1";"La chaussée est très dégradée dans le quartier croix blanche : cours marc noyaux, croix blanche et surtout
capdeville, rendant la pratique du vélo dangereuse.
Demande de réfection complète de l'enrobé.";"";"";"";"";"";"contact@velo-cite.org";"2018-09-17";"2019-03-20"
